Temps,tribo_f1,tribo_f2,tribo_f3,tribo_f4,tribo_f5,tribo_f6,tribo_f7,tribo_f8,tribo_f9,tribo_f10,diff_tribo_f1,diff_tribo_f2,diff_tribo_f3,diff_tribo_f4,diff_tribo_f5,diff_tribo_f6,diff_tribo_f7,diff_tribo_f8,diff_tribo_f9,diff_tribo_f10,tribo_feature1,tribo_feature2,tribo_feature3,tribo_feature4,tribo_feature5
52.188960790634155,1404.5732626645909,2055.9305985122332,2924.37735648481,798.8522856309196,266.57127809158004,456.1429691565473,701.5175312647731,1020.8858386079112,179.82907697697826,51.92836560855758,241.18517057657485,692.608243935494,1421.0528340037447,587.3274258624548,239.7360876996791,434.767004632379,885.4749108835883,1116.2101977950515,315.8294802699284,188.17267425254886,221.92857142857142,9840,237.05969066149345,10089.071402015144,4309.894312430966
52.30415964126587,1011.7134006035272,1631.8402412888552,3277.9988852442075,1104.4762859907123,250.35831113396102,816.2718054018981,700.8021955857142,1001.7553094560034,213.66074932107387,363.10310645769664,254.81658987910475,573.631828276716,1419.0918070775058,561.5636114144831,187.4094364459334,618.999047077859,704.9000254256996,1143.8385083728049,155.36491351336542,443.1713350966804,241.33333333333334,10274,240.826704341758,10955.046887328175,4356.663002893701
52.41978645324707,870.023122146272,1019.5118440306236,3545.3788938806715,1298.909879940612,1260.2865206625988,846.7361678721592,488.3439764127187,1640.333126816943,758.061546290389,525.8844260271138,440.0112889266696,644.2572932137551,1332.302132224976,479.44918365348695,670.785472144446,507.544225691633,365.1061983591136,1687.0909511460559,711.2171380155112,454.0924292277422,264.23333333333335,11452,249.79902870835897,11513.236179000134,4675.284305424466
52.53522753715515,1347.5745298746986,1394.3826638709654,3244.42277465105,1002.2873641646318,1171.3602969475892,401.19031803268655,544.506923327195,1295.4722601930569,458.4476620868459,288.4719751681654,218.46435255355192,444.77154494648204,1502.2818306458269,608.1541200416735,879.4310633699173,380.2244063780082,548.8093639759551,1546.8778352734553,617.798380307271,426.2787200562052,268.375,11998,262.6542379861901,14586.594937445898,4683.935880610754
52.650500535964966,1294.0797280691725,1339.21548239421,3301.0971965077892,1064.5044145719423,1236.6568187235964,425.4258987181814,624.966542249927,1215.6456215564658,354.9748837471775,178.5489806530843,431.8828604726816,631.2841152462199,1438.7404585575594,483.8516902898679,730.6160927734601,305.92104665516626,329.04068908800485,1760.9800060486257,827.8193913768048,553.468375136524,252.40000000000003,11929,258.8068303486987,13087.733106854415,4739.997384341601
52.76685547828674,527.0963415247875,931.6464022196931,3736.157521010751,1220.7706907003972,1155.8216451698393,376.7747449460703,190.1191222367486,1613.8392477981527,624.2089468098676,245.35895814623987,582.0671753196079,788.5437855531478,1236.9612341723769,355.17993948339864,748.0257912433729,410.1708251858327,644.4913299990147,1400.6256579627177,635.609824526419,645.7465827143765,254.12857142857143,11050,240.24571883279532,12890.943196077262,4374.793227367617
52.88568663597107,907.9840926093906,1676.0991650008098,3352.246380694692,598.8010792228492,394.4820124565282,898.122998683934,874.9107324639996,838.7521116479583,573.4090347019194,789.4977820484194,367.1290375882414,632.9704742652281,1372.3204911684697,295.6386542394242,585.3383578388625,546.275644821577,735.7529123137109,1244.830978380392,703.4146304957978,867.9509142752858,252.21428571428572,10101,233.64878244792408,13285.2721118605,4358.722821825359
53.0288302898407,1011.4535119196062,1802.241408786749,3283.4569864514497,511.7293064761802,420.2986411214665,1013.8841866681306,1081.7992003108177,773.3139904321987,865.2751437021074,894.8871667368909,308.7808280701747,736.2204106979177,1534.4281669570526,352.2714977718154,525.6282335899216,1002.749106087823,1240.9712584657,1125.0056695622488,1200.3806504446882,1101.0428953288535,256.4190476190476,9981,228.29408595042005,13752.668666910426,4672.704716138236
53.14036297798157,510.5103654193186,1589.9481343368063,3663.1784650900754,847.1915483347881,803.511866024955,1293.6134714587276,1325.5326329496472,1409.5639866761248,839.4959835458627,165.83277789704954,317.57382715282466,758.9566456623447,1451.731411919745,261.38248399285897,522.7552197882715,972.2716639647791,1245.9604793761062,1393.4652102077664,1146.2382035896474,463.86648182289105,302.1095238095238,10526,292.27768467347636,14325.021518604633,5926.442380368863
53.25395202636719,390.82701849727977,1869.3690117129165,3649.063098938955,865.0048147349087,1175.2042182306661,840.4058804028308,823.4503709435019,1154.0422161515237,618.1901155297436,605.2047877868765,65.31789638633686,587.3534900502285,1699.3689742535369,530.0271751676976,894.2534823186638,766.4328251990441,865.781277191261,1359.9153562409326,801.172175539023,852.2823700011601,314.8666666666667,11110,236.4646398934864,14387.668847597477,5168.667817606474
